phase,case,label,cycle,capacity_Ah,capacity_retention,resistance_Ohm,expansion_um,expansion_SEI_um,expansion_plating_um,expansion_LAMn_um,nLi_mol,Cp_Ah,Cn_Ah,delta_SEI_m,delta_pl_m,eps_n,eps_p
second_life,nominal,Nominal,13.0,4.370904960732817,0.9819669245625953,0.012639707757488168,64.17642402508234,15.937819487059588,33.17622647222927,15.062378065793485,0.1699878124546827,5.5044945224819966,5.183342500728787,2.9264647154954167e-08,5.490762732640073e-08,0.5293319880377638,0.4226415167247834
second_life,nominal,Nominal,14.0,4.364546064429149,0.9805383357685075,0.012694429883020036,65.56127870922215,16.050461452519546,34.28415460956214,15.226662647140474,0.16974778581799008,5.5027716548218155,5.179455312123669,2.947147766754107e-08,5.58169248892359e-08,0.5289350215490675,0.42250923293413906
second_life,nominal,Nominal,15.0,4.358159027204565,0.9791034248388862,0.012749593506604668,66.97511597741882,16.162929818757032,35.421207051889155,15.39097910677263,0.16950671848567048,5.5010492459366125,5.175567369236525,2.9677989421341937e-08,5.6734974256408404e-08,0.5285379780317734,0.4223769843687732
second_life,nominal,Nominal,16.0,4.3517433097808205,0.9776620706195529,0.012805206395259887,68.41866518403224,16.27522434795939,36.58811342648843,15.555327409584423,0.16926459022136758,5.499327296958396,5.171678672897998,2.9884181979690774e-08,5.766193234642213e-08,0.5281408575707083,0.42224477111560277
second_life,nominal,Nominal,17.0,4.3452984415338545,0.976214167380169,0.012861275699790582,69.89265783577561,16.38734249164967,37.78560947350858,15.719705870617362,0.1690213833875017,5.497605826283692,5.167789262976415,3.009005066313448e-08,5.859794687263684e-08,0.5277436642372954,0.42211259458713457
second_life,nominal,Nominal,18.0,4.3388239293644535,0.974759604341131,0.012917808815694515,71.39784597594834,16.499283489132925,39.01444818012241,15.884114306693002,0.16877707949687898,5.495884836543879,5.1638991438060176,3.0295594074903e-08,5.954316533344077e-08,0.527346398474155,0.42198045498540876
second_life,nominal,Nominal,19.0,4.332312049556196,0.9732966462933396,0.012974808260297266,72.93504308008947,16.61104591279068,40.27544363493605,16.04855353236274,0.16853138909772275,5.494164319979133,5.160008296113453,3.0500809593637064e-08,6.049776774315794e-08,0.5269490583130586,0.42184835171461715
second_life,nominal,Nominal,20.0,4.325767165337288,0.9718262734790603,0.013032284804045276,74.50500754248816,16.722629759599467,41.56935452385781,16.21302325903087,0.16828447576781894,5.492444280299436,5.156116726727274,3.070569721378503e-08,6.146187773122224e-08,0.5265516444513499,0.42171628505961645
second_life,nominal,Nominal,21.0,4.319190910163372,0.97034885287022,0.013090250472598229,76.10862389171784,16.834036506764512,42.89706381816907,16.377523566784255,0.16803640073871273,5.490724718929003,5.15222443375252,3.0910259647756214e-08,6.243569743223517e-08,0.5261541566955124,0.42158425512975956
second_life,nominal,Nominal,22.0,4.312582729772798,0.9688642599464701,0.01314871341526299,77.7467418232297,16.945265666138773,44.25942187068133,16.542054286409595,0.1677871432578197,5.489005638675388,5.1483314211929985,3.1114495999226556e-08,6.341938879747224e-08,0.5257565954544218,0.42145226214061365
second_life,nominal,Nominal,23.0,4.305941777367698,0.9673723044663151,0.013207685014006643,79.42033708812906,17.056318765505253,45.657403020186145,16.706615302437662,0.16753667161921126,5.48728704154927,5.144437691780864,3.131840907347506e-08,6.441318685515156e-08,0.5253589610070905,0.42132030624656114
second_life,nominal,Nominal,24.0,4.2992675169285555,0.9658728660076816,0.013267173481874011,81.13030433111952,17.167195292085516,47.09190254623325,16.871206492800752,0.1672849657667227,5.485568929494516,5.140543248404398,3.1521997928950104e-08,6.541725282690596e-08,0.5249612536484748,0.42118838759685434
second_life,nominal,Nominal,25.0,4.29255747543583,0.9643653889823302,0.013327186282915734,82.87759207095012,17.277894040219,48.56387239370227,17.035825637028854,0.1670319331253057,5.4838513263722355,5.136648143602833,3.1725260351846274e-08,6.643177223270162e-08,0.5245634787439729,0.4210565080235771
second_life,nominal,Nominal,26.0,4.285808484573067,0.9628491615967096,0.013387730442156283,84.66318080738942,17.388411401230876,50.07429944194757,17.200469964210964,0.16677745511874897,5.482134261734827,5.132752442939556,3.192818971600021e-08,6.745693815999967e-08,0.5241656429890325,0.42092466979579707
second_life,nominal,Nominal,27.0,4.2790242580679925,0.9613250181763943,0.013448820225475088,86.48809615009638,17.49875072655912,51.62420149896674,17.365143924570518,0.1665216708356684,5.4804176897960515,5.128856041116445,3.213079217524305e-08,6.84929477483977e-08,0.5237677356304253,0.42079286939799343
second_life,nominal,Nominal,28.0,4.272204006085865,0.959792781277217,0.013510465787270363,88.35340450932821,17.608905153419716,53.214651200620104,17.5298481552884,0.16626455072580043,5.478701604569854,5.124958923056966,3.233305512829312e-08,6.954001720182579e-08,0.5233697551285095,0.42066110637054976
second_life,nominal,Nominal,29.0,4.265347104340398,0.958252310647104,0.013572676899947851,90.26015943814156,17.718879654194893,54.846697060504326,17.694582723442334,0.16600607144877688,5.476986005968753,5.121061087173972,3.253498770532104e-08,7.059832924200736e-08,0.5229717013212026,0.4205293807067492
second_life,nominal,Nominal,30.0,4.258452719843385,0.9567034191470362,0.013635465306656158,92.20952129808278,17.828675138887842,56.521498644905044,17.85934751428989,0.16574620185679612,5.4752708958570695,5.117162536182418,3.2736591577253155e-08,7.166812097006196e-08,0.5225735744857609,0.4203976925497366
second_life,nominal,Nominal,31.0,4.251520155911547,0.9551459502602409,0.01369884136290196,94.20262950540172,17.93829094587267,58.24019625535607,18.024142304172987,0.1654849159110964,5.473556277125228,5.113263275374349,3.293786552922765e-08,7.274959814828377e-08,0.522175375162617,0.420266042121442
second_life,nominal,Nominal,32.0,4.244548524007237,0.9535797043679691,0.013762817533932008,96.2407298390348,18.047727520852145,60.004035475345226,18.188966842837427,0.16522218039600728,5.471842153067725,5.109363310671106,3.313881037963339e-08,7.384301378367421e-08,0.5217771039564688,0.4201344296748207
second_life,nominal,Nominal,33.0,4.237537085619451,0.9520045155564375,0.013827404802784856,98.32504374722639,18.156984227110005,61.81423893282127,18.353820587295115,0.1649579677193571,5.470128529823315,5.1054626549205,3.333942495934707e-08,7.494858657708161e-08,0.5213787621793571,0.42000285568121337
