case,label,stage,requested_cycle,actual_cycle,time_s,time_h,voltage_V,current_A
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15180.0,4.216666666666667,3.6307162813031297,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15240.0,4.233333333333333,3.631263971707493,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15300.0,4.25,3.631793684079144,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15360.0,4.266666666666667,3.632306983232489,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15420.0,4.283333333333333,3.632805436722392,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15480.0,4.3,3.6332905814623,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15540.0,4.316666666666666,3.6337638967215167,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15600.0,4.333333333333333,3.6342267829762354,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15660.0,4.35,3.6346805459860168,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15719.999999999998,4.366666666666666,3.635126385434292,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15779.999999999998,4.383333333333333,3.635565387487973,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15839.999999999998,4.4,3.635998520679109,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15900.0,4.416666666666667,3.636426634576569,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,15960.0,4.433333333333334,3.6368504607865617,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16020.0,4.45,3.6372706158896473,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16080.0,4.466666666666667,3.637687605983509,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16139.999999999998,4.4833333333333325,3.638101832552202,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16200.0,4.5,3.638513599422832,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16259.999999999998,4.516666666666666,3.638923120599849,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16320.0,4.533333333333333,3.639330528786661,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16379.999999999998,4.55,3.639735884416044,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16440.0,4.566666666666666,3.640139185017086,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16500.0,4.583333333333333,3.6405403747495786,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16560.0,4.6,3.6409393539391823,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16620.0,4.616666666666666,3.641335988450358,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16680.0,4.633333333333334,3.641730118740415,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16740.0,4.65,3.642121568448302,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16800.0,4.666666666666667,3.642510152386293,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16860.0,4.683333333333334,3.6428956838214632,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16920.0,4.7,3.6432779809562392,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,16980.0,4.716666666666667,3.6436568725424583,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17040.0,4.733333333333333,3.644032202589913,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17100.0,4.75,3.64440383415716,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17160.0,4.766666666666667,3.644771652238044,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17220.0,4.783333333333333,3.645135565780663,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17279.999999999996,4.799999999999999,3.645495508895628,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17340.0,4.816666666666666,3.6458514413266574,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17399.999999999996,4.833333333333332,3.6462033482683815,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17460.0,4.85,3.6465512396238062,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17520.0,4.866666666666666,3.64689514879725,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17580.0,4.883333333333334,3.647235131118155,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17640.0,4.9,3.647571261987581,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17700.0,4.916666666666667,3.6479036348329847,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17760.0,4.933333333333334,3.648232358948809,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17820.0,4.95,3.648557557291044,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17880.0,4.966666666666667,3.648879364283893,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,17940.0,4.983333333333333,3.649197923686579,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18000.0,5.0,3.6495133865583846,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18060.0,5.016666666666667,3.649825909350849,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18120.0,5.033333333333333,3.650135652147549,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18180.0,5.05,3.650442777064553,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18240.0,5.066666666666666,3.650747446818172,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18300.0,5.083333333333332,3.651049823461392,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18360.0,5.1,3.6513500672860375,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18420.0,5.116666666666665,3.651648335884397,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18480.0,5.133333333333334,3.651944783361557,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18540.0,5.15,3.652239559687931,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18600.0,5.166666666666667,3.6525328101804257,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18660.0,5.183333333333334,3.6528246751000646,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18720.0,5.2,3.653115289353786,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18780.0,5.216666666666667,3.653404782288337,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18840.0,5.233333333333333,3.6536932775646207,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18900.0,5.25,3.653980893101499,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,18960.0,5.266666666666667,3.654267741078819,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19020.0,5.283333333333333,3.654553927990253,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19080.0,5.3,3.654839554737432,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19140.0,5.316666666666666,3.655124716757687,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19200.0,5.333333333333333,3.6554095041786256,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19260.0,5.35,3.655694001993501,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19320.0,5.366666666666665,3.655978290252194,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19380.0,5.383333333333334,3.6562624442632696,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19440.0,5.399999999999999,3.65654653480324,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19500.0,5.416666666666667,3.656830628329783,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19560.0,5.433333333333334,3.657114787196152,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19620.0,5.45,3.657399069864512,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19680.0,5.466666666666667,3.657683531116356,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19740.0,5.483333333333333,3.657968222258479,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19800.0,5.5,3.658253191323371,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19860.0,5.516666666666667,3.658538483263085,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19920.0,5.533333333333333,3.658824140135935,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,19980.0,5.55,3.659110201285525,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20040.0,5.566666666666666,3.659396703511941,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20100.0,5.583333333333333,3.6596836812342968,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20160.0,5.6,3.65997116664586,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20220.0,5.616666666666666,3.660259189860492,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20280.0,5.633333333333334,3.660547779051168,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20340.0,5.649999999999999,3.6608369605806352,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20400.0,5.666666666666667,3.6611267591244103,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20460.0,5.683333333333333,3.6614171977863856,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20520.0,5.7,3.6617082982073095,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20580.0,5.716666666666667,3.662000080666453,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20640.0,5.733333333333333,3.6622925641767696,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20700.0,5.75,3.662585766573858,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20760.0,5.766666666666667,3.6628797045990513,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20820.0,5.783333333333333,3.663174393976951,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20880.0,5.8,3.663469849487707,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,20940.0,5.816666666666666,3.6637660850343536,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21000.0,5.833333333333333,3.664063113705494,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21060.0,5.85,3.664360947833612,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21120.0,5.866666666666666,3.664659599049294,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21180.0,5.883333333333334,3.664959078331608,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21240.0,5.9,3.665259396054898,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21300.0,5.916666666666667,3.665560562032226,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21360.0,5.933333333333333,3.665862585555685,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21420.0,5.95,3.6661654754337984,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21480.0,5.966666666666666,3.6664692400261902,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21540.0,5.983333333333333,3.666773887275737,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21600.0,6.0,3.667079424738353,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21660.0,6.016666666666667,3.667385859610599,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21720.0,6.033333333333333,3.6676931987552415,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21780.0,6.05,3.6680014487249344,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21840.0,6.066666666666666,3.668310615784135,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21900.0,6.083333333333333,3.668620705929402,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,21960.0,6.1,3.6689317249081776,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22020.0,6.116666666666666,3.669243678236167,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22080.0,6.133333333333334,3.66955657121342,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22140.0,6.15,3.6698704089392216,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22200.0,6.166666666666667,3.670185196325847,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22260.0,6.183333333333334,3.670500938111303,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22320.0,6.2,3.670817638871101,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22380.0,6.216666666666666,3.671135303029155,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22440.0,6.233333333333333,3.671453934867853,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22500.0,6.249999999999999,3.671773538537374,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22560.0,6.266666666666667,3.672094118064307,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22620.0,6.283333333333333,3.672415677359615,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22680.0,6.3,3.672738220225997,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22740.0,6.316666666666666,3.673061750364717,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22800.0,6.333333333333333,3.673386271381883,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22860.0,6.35,3.673711786794284,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22920.0,6.366666666666666,3.674038300034778,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,22980.0,6.383333333333334,3.6743658144572655,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23040.0,6.4,3.674694333341303,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23100.0,6.416666666666667,3.675023859896357,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23160.0,6.433333333333334,3.675354397265756,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23220.0,6.45,3.675685948530319,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23280.0,6.466666666666667,3.676018516711741,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23340.0,6.483333333333333,3.676352104775706,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23400.0,6.499999999999999,3.676686715634769,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23460.0,6.516666666666667,3.677022352151037,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23520.0,6.533333333333332,3.677359017138631,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23580.0,6.55,3.677696713365976,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23640.0,6.566666666666666,3.678035443557921,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23700.0,6.583333333333333,3.678375210397695,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23760.0,6.6,3.678716016528728,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23820.0,6.616666666666666,3.6790578645563303,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23880.0,6.633333333333334,3.6794007570492497,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,23940.0,6.65,3.67974469654112,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24000.0,6.666666666666667,3.680089685531792,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24060.0,6.683333333333334,3.6804357264885863,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24120.0,6.7,3.680782821847439,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24180.0,6.716666666666667,3.681130974013969,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24240.0,6.733333333333333,3.681480185364473,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24300.0,6.749999999999999,3.6818304582468495,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24360.0,6.766666666666667,3.6821817949814544,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24420.0,6.783333333333332,3.6825341978618926,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24480.0,6.8,3.6828876691557673,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24540.0,6.8166666666666655,3.683242211105365,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24600.0,6.833333333333333,3.683597825928301,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24660.0,6.85,3.683954515818119,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24720.0,6.866666666666666,3.684312282944848,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24780.0,6.883333333333334,3.6846711294555288,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24840.0,6.9,3.685031057474699,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24900.0,6.916666666666667,3.685392069104855,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,24960.0,6.933333333333334,3.685754166426876,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25020.0,6.95,3.6861173515004304,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25080.0,6.966666666666667,3.686481626364353,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25140.0,6.983333333333333,3.6868469930369994,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25200.0,7.0,3.687213453516584,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25260.0,7.016666666666667,3.687581009781496,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25320.0,7.033333333333332,3.6879496637906,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25380.0,7.05,3.688319417483524,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25440.0,7.0666666666666655,3.68869027278092,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25500.0,7.083333333333333,3.689062231584738,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25560.0,7.099999999999999,3.689435295778456,-0.25
low_SEI_high_plating,Low SEI / high plating,beginning,1,1,25620.0,7.116666666666666,3.6898094672273305,-0.25
